Analysis Time;Product Name;Product Code;Sample Type;Sample Number;Sample Comment;Instrument Name;Instrument Serial Number;Humedad;Standard Deviation Humedad;Min Humedad;Max Humedad;Global H Humedad;Neighbourhood H Humedad;t-statistics Humedad;Ref Humedad;Grasa;Standard Deviation Grasa;Min Grasa;Max Grasa;Global H Grasa;Neighbourhood H Grasa;t-statistics Grasa;Ref Grasa;Cenizas;Standard Deviation Cenizas;Min Cenizas;Max Cenizas;Global H Cenizas;Neighbourhood H Cenizas;Ref Cenizas;pH;Standard Deviation pH;Min pH;Max pH;Global H pH;Neighbourhood H pH;t-statistics pH;Ref pH;Cup id;Cup type
16/03/2022 11:33;CACAO (POLVO);CACAO_POLVO;Normal;875/22;;NIRS DS3 F;91889831;2.49;0.026;2.448;2.522;0.63;0.17;0.01;3.36;11.32;0.021;11.28;11.343;0.28;0.1;;;-62.19;1.045;-63.238;-60.726;31.06;16.02;6.36;5.75;0.085;5.641;5.896;0.63;0.17;-1.38;5.59;82139;2501
16/03/2022 11:36;CACAO (POLVO);CACAO_POLVO;Normal;879/22;;NIRS DS3 F;91889831;2.62;0.011;2.604;2.634;0.68;0.23;0.27;3.81;10.99;0.027;10.951;11.03;0.3;0.02;;;-68.6;2.552;-73.249;-65.494;31.01;15.83;6.36;5.68;0.069;5.589;5.789;0.68;0.23;-1.45;5.48;82139;2501
16/03/2022 11:40;CACAO (TORTA);CACAO_TORTA;Normal;881/22;;NIRS DS3 F;91889831;1.59;0.034;1.529;1.631;0.66;0.29;0.05;3.15;11.16;0.063;11.087;11.272;0.66;0.29;-0.55;;;;;;;;;5.96;0.13;5.769;6.079;0.66;0.29;-1.29;5.62;82139;2501
16/03/2022 11:43;CACAO (TORTA);CACAO_TORTA;Normal;882/22;;NIRS DS3 F;91889831;1.37;0.05;1.307;1.448;0.52;0.25;-0.41;2.57;10.87;0.046;10.801;10.931;0.52;0.25;-0.63;;;;;;;;;7.98;0.065;7.885;8.08;0.52;0.25;0.58;7.56;82139;2501
16/03/2022 11:45;CACAO (TORTA);CACAO_TORTA;Normal;883/22;;NIRS DS3 F;91889831;1.41;0.037;1.36;1.449;0.7;0.18;-0.33;2.74;10.72;0.023;10.683;10.754;0.7;0.18;-0.67;;;;;;;;;7.84;0.092;7.702;7.93;0.7;0.18;0.45;7.44;82139;2501
17/03/2022 12:31;CACAO (POLVO);CACAO_POLVO;Normal;885/22;;NIRS DS3 F;91889831;2.57;0.007;2.565;2.583;0.93;0.23;0.17;3.76;10.93;0.018;10.917;10.966;0.45;0.03;;;-66.6;2.018;-69.825;-64.188;31.74;16.31;6.2;5.7;0.067;5.613;5.798;0.93;0.23;-1.43;5.4;82139;2501
17/03/2022 12:34;CACAO (POLVO);CACAO_POLVO;Normal;886/22;;NIRS DS3 F;91889831;2.27;0.008;2.258;2.281;0.75;0.25;-0.4;2.89;11.15;0.01;11.138;11.163;0.72;0.17;;;-38.55;1.268;-40.133;-36.916;30.06;15.18;10.09;7.14;0.025;7.109;7.169;0.75;0.25;-0.1;5.57;82139;2501
17/03/2022 12:37;CACAO (POLVO);CACAO_POLVO;Normal;887/22;;NIRS DS3 F;91889831;2.3;0.01;2.284;2.312;0.81;0.27;-0.34;3.35;11.13;0.021;11.101;11.16;0.64;0.12;;;-45.54;1.982;-48.241;-42.814;30.05;15.28;10.02;7.09;0.039;7.043;7.148;0.81;0.27;-0.15;6.9;82139;2501
17/03/2022 12:40;CACAO (TORTA);CACAO_TORTA;Normal;891/22;;NIRS DS3 F;91889831;1.51;0.03;1.473;1.559;0.85;0.46;-0.13;2.91;10.95;0.044;10.884;10.999;0.85;0.46;-0.61;;;;;;;;;5.72;0.131;5.511;5.904;0.85;0.46;-1.51;5.6;82139;2501
17/03/2022 12:43;CACAO (TORTA);CACAO_TORTA;Normal;892;;NIRS DS3 F;91889831;1.39;0.084;1.264;1.5;0.56;0.28;-0.38;2.67;10.71;0.062;10.619;10.799;0.56;0.28;-0.68;;;;;;;;;7.78;0.088;7.639;7.892;0.56;0.28;0.39;7.41;82139;2501
17/03/2022 12:45;CACAO (TORTA);CACAO_TORTA;Normal;893/22;;NIRS DS3 F;91889831;1.24;0.05;1.18;1.288;0.97;0.36;-0.7;2.63;10.96;0.061;10.897;11.076;0.97;0.36;-0.61;;;;;;;;;7.94;0.114;7.743;8.129;0.97;0.36;0.54;7.45;82139;2501
17/03/2022 12:48;CACAO (TORTA);CACAO_TORTA;Normal;894/22;;NIRS DS3 F;91889831;1.56;0.031;1.53;1.604;0.51;0.31;-0.01;2.7;10.68;0.076;10.571;10.782;0.51;0.31;-0.68;;;;;;;;;8;0.099;7.901;8.172;0.51;0.31;0.6;7.5;82139;2501
17/03/2022 12:50;CACAO (TORTA);CACAO_TORTA;Normal;895/22;;NIRS DS3 F;91889831;1.55;0.029;1.492;1.566;0.65;0.27;-0.04;2.85;10.76;0.038;10.709;10.818;0.65;0.27;-0.66;;;;;;;;;5.77;0.132;5.579;5.946;0.65;0.27;-1.46;5.59;82139;2501
17/03/2022 12:53;CACAO (TORTA);CACAO_TORTA;Normal;896/22;;NIRS DS3 F;91889831;1.53;0.034;1.472;1.584;0.89;0.41;-0.08;2.73;11.09;0.024;11.061;11.124;0.89;0.41;-0.57;;;;;;;;;5.73;0.139;5.534;5.964;0.89;0.41;-1.5;5.71;82139;2501
17/03/2022 12:55;CACAO (TORTA);CACAO_TORTA;Normal;897/22;;NIRS DS3 F;91889831;1.57;0.043;1.509;1.635;0.66;0.23;0;2.54;10.62;0.078;10.519;10.776;0.66;0.23;-0.7;;;;;;;;;5.8;0.121;5.616;5.956;0.66;0.23;-1.44;5.61;82139;2501
17/03/2022 12:57;CACAO (TORTA);CACAO_TORTA;Normal;898/22;;NIRS DS3 F;91889831;1.61;0.048;1.542;1.674;1.06;0.39;0.08;2.78;10.7;0.076;10.598;10.779;1.06;0.39;-0.68;;;;;;;;;5.89;0.104;5.734;6.06;1.06;0.39;-1.35;5.66;82139;2501
21/03/2022 12:11;CACAO (POLVO);CACAO_POLVO;Normal;887/22;;NIRS DS3 F;91889831;2.31;0.006;2.299;2.316;1.05;0.24;-0.33;3.35;10.99;0.049;10.893;11.015;0.69;0.1;;;-50.54;0.963;-51.376;-48.707;30.64;15.71;10.02;6.87;0.064;6.775;6.953;1.05;0.24;-0.35;6.9;82139;2501
21/03/2022 12:13;CACAO (TORTA);CACAO_TORTA;Normal;900/22;;NIRS DS3 F;91889831;1.53;0.068;1.45;1.642;0.87;0.22;-0.08;2.88;10.94;0.039;10.89;10.992;0.87;0.22;-0.61;;;;;;;;;5.78;0.097;5.654;5.906;0.87;0.22;-1.45;5.58;82139;2501
21/03/2022 12:16;CACAO (TORTA);CACAO_TORTA;Normal;901/22;;NIRS DS3 F;91889831;1.46;0.024;1.425;1.487;0.97;0.36;-0.22;2.79;11.7;0.049;11.64;11.783;0.97;0.36;-0.41;;;;;;;;;5.8;0.102;5.692;5.999;0.97;0.36;-1.43;5.68;82139;2501
21/03/2022 12:18;CACAO (TORTA);CACAO_TORTA;Normal;902/22;;NIRS DS3 F;91889831;1.53;0.062;1.421;1.61;0.78;0.39;-0.09;2.79;10.75;0.051;10.671;10.815;0.78;0.39;-0.67;;;;;;;;;5.62;0.104;5.46;5.745;0.78;0.39;-1.6;5.62;82139;2501
21/03/2022 12:21;CACAO (TORTA);CACAO_TORTA;Normal;903/22;;NIRS DS3 F;91889831;1.55;0.043;1.471;1.585;0.69;0.33;-0.05;3.19;10.83;0.043;10.772;10.887;0.69;0.33;-0.65;;;;;;;;;5.86;0.054;5.751;5.923;0.69;0.33;-1.38;5.63;82139;2501
21/03/2022 12:23;CACAO (TORTA);CACAO_TORTA;Normal;904/22;;NIRS DS3 F;91889831;1.54;0.026;1.493;1.563;0.8;0.34;-0.06;3.16;11.3;0.037;11.24;11.353;0.8;0.34;-0.52;;;;;;;;;5.77;0.057;5.696;5.858;0.8;0.34;-1.46;5.62;82139;2501
21/03/2022 12:25;CACAO (TORTA);CACAO_TORTA;Normal;907/22;;NIRS DS3 F;91889831;1.48;0.05;1.409;1.548;0.77;0.1;-0.18;2.83;11.09;0.053;11.031;11.171;0.77;0.1;-0.57;;;;;;;;;5.74;0.107;5.561;5.852;0.77;0.1;-1.49;5.57;82139;2501
21/03/2022 12:28;CACAO (TORTA);CACAO_TORTA;Normal;908/22;;NIRS DS3 F;91889831;1.38;0.063;1.308;1.488;1.06;0.39;-0.41;2.7;11.43;0.041;11.381;11.496;1.06;0.39;-0.48;;;;;;;;;5.73;0.129;5.53;5.943;1.06;0.39;-1.49;5.63;82139;2501
22/03/2022 10:40;CACAO (POLVO);CACAO_POLVO;Normal;914/22;;NIRS DS3 F;91889831;3.03;0.009;3.018;3.044;1.25;0.37;1.04;4.39;11.14;0.032;11.109;11.201;1.31;0.24;;;-69.32;1.806;-70.58;-65.426;31.43;16.54;10.48;7.8;0.036;7.744;7.853;1.25;0.37;0.5;7.87;82139;2501
22/03/2022 10:42;CACAO (POLVO);CACAO_POLVO;Normal;918/22;;NIRS DS3 F;91889831;2.25;0.008;2.239;2.258;0.82;0.26;-0.44;3.18;11.13;0.036;11.09;11.18;0.62;0.13;;;-41.34;1.019;-43.086;-40.221;29.57;14.91;10.91;7.28;0.041;7.221;7.343;0.82;0.26;0.02;7.08;82139;2501
24/03/2022 11:49;CACAO (POLVO);CACAO_POLVO;Normal;946/22;;NIRS DS3 F;91889831;2.56;0.004;2.559;2.568;0.88;0.27;0.16;3.75;11.1;0.019;11.076;11.127;0.34;0.09;;;-72.36;2.153;-74.6;-68.368;30.05;15.34;6.38;5.78;0.052;5.708;5.838;0.88;0.27;-1.36;5.49;82139;2501
24/03/2022 11:51;CACAO (POLVO);CACAO_POLVO;Normal;947/22;;NIRS DS3 F;91889831;2.55;0.006;2.535;2.553;0.83;0.24;0.13;3.83;11.17;0.011;11.166;11.204;0.44;0.13;;;-75.35;2.314;-79.601;-72.998;30.21;15.69;6.39;5.74;0.049;5.673;5.825;0.83;0.24;-1.39;5.5;82139;2501
24/03/2022 11:54;CACAO (POLVO);CACAO_POLVO;Normal;949/22;;NIRS DS3 F;91889831;2.61;0.007;2.599;2.618;0.93;0.23;0.24;3.93;11.29;0.031;11.246;11.334;0.63;0.16;;;-80.08;2.155;-83.422;-77.356;30.27;15.84;6.38;5.71;0.046;5.616;5.754;0.93;0.23;-1.42;5.53;82139;2501
25/03/2022 10:08;CACAO (POLVO);CACAO_POLVO;Normal;955/22;;NIRS DS3 F;91889831;2.41;0.01;2.395;2.421;0.47;0.14;-0.14;3.5;11.18;0.024;11.154;11.218;0.41;0.07;;;-68.31;1.194;-69.553;-66.334;32.03;17.11;6.77;5.86;0.036;5.817;5.923;0.47;0.14;-1.29;5.62;82139;2501
25/03/2022 10:11;CACAO (POLVO);CACAO_POLVO;Normal;961/22;;NIRS DS3 F;91889831;2.15;0.008;2.139;2.158;0.9;0.08;-0.63;3.18;11.52;0.018;11.494;11.553;1.63;0.03;;;-63.08;1.827;-65.336;-59.874;32;16.91;6.28;5.39;0.056;5.285;5.461;0.9;0.08;-1.71;5.44;82139;2501
25/03/2022 10:14;CACAO (POLVO);CACAO_POLVO;Normal;964/22;;NIRS DS3 F;91889831;2.08;0.007;2.068;2.091;0.82;0.23;-0.76;3.03;11.11;0.015;11.106;11.15;0.83;0.07;;;-36.28;1.48;-38.676;-34.924;30.97;15.7;10.09;6.65;0.044;6.602;6.721;0.82;0.23;-0.56;6.69;82139;2501
28/03/2022 14:26;CACAO (POLVO);CACAO_POLVO;Normal;968/21;;NIRS DS3 F;91889831;2.28;0.016;2.257;2.301;0.74;0.2;-0.39;3.21;11.21;0.017;11.192;11.232;0.54;0.08;;;-50.7;1.697;-53.236;-48.476;31.08;15.98;10.38;6.77;0.041;6.728;6.839;0.74;0.2;-0.45;6.7;82125;2501
28/03/2022 14:30;CACAO (POLVO);CACAO_POLVO;Normal;971/22;;NIRS DS3 F;91889831;2.49;0.007;2.472;2.495;0.76;0.15;0.01;3.64;11.37;0.04;11.32;11.443;1.12;0.24;;;-43.2;2.001;-46.067;-39.996;31.76;16.15;11.22;7.67;0.053;7.591;7.73;0.76;0.15;0.38;7.85;82125;2501
29/03/2022 15:12;CACAO (POLVO);CACAO_POLVO;Normal;980/22;;NIRS DS3 F;91889831;1.95;0.008;1.94;1.962;0.48;0.1;-1;2.82;11.25;0.015;11.214;11.26;0.39;0.05;;;-30.6;1.003;-31.651;-28.912;31.97;16.28;6.79;5.57;0.062;5.49;5.666;0.48;0.1;-1.55;5.61;82125;2501
29/03/2022 15:15;CACAO (POLVO);CACAO_POLVO;Normal;986/22;;NIRS DS3 F;91889831;1.65;0.02;1.62;1.679;0.93;0.22;-1.57;2.4;11.25;0.046;11.207;11.338;0.29;0.05;;;-18.31;2.418;-22.244;-15.619;32.34;16.56;6.76;5.48;0.046;5.41;5.532;0.93;0.22;-1.63;5.7;82125;2501
29/03/2022 15:17;CACAO (POLVO);CACAO_POLVO;Normal;981/22;;NIRS DS3 F;91889831;1.84;0.01;1.825;1.853;0.85;0.23;-1.21;2.77;11.22;0.03;11.186;11.265;0.01;0;;;-32.27;1.542;-34.19;-29.905;33.16;17.37;7.11;5.57;0.061;5.47;5.661;0.85;0.23;-1.55;5.66;82139;2501
29/03/2022 15:19;CACAO (TORTA);CACAO_TORTA;Normal;988/22;;NIRS DS3 F;91889831;2;0.085;1.915;2.174;0.74;0.37;0.91;3.96;10.3;0.044;10.227;10.365;0.74;0.37;-0.79;;;;;;;;;5.89;0.077;5.816;6.002;0.74;0.37;-1.35;5.55;82139;2501
29/03/2022 15:25;CACAO (TORTA);CACAO_TORTA;Normal;989/22;;NIRS DS3 F;91889831;2.03;0.05;1.937;2.074;0.99;0.45;0.97;4;10.82;0.059;10.748;10.895;0.99;0.45;-0.65;;;;;;;;;5.99;0.123;5.848;6.215;0.99;0.45;-1.26;5.57;82139;2501
29/03/2022 15:28;CACAO (TORTA);CACAO_TORTA;Normal;990/22;;NIRS DS3 F;91889831;1.92;0.065;1.847;2.005;0.87;0.33;0.75;3.32;10.31;0.051;10.246;10.37;0.87;0.33;-0.79;;;;;;;;;5.8;0.091;5.64;5.925;0.87;0.33;-1.43;5.52;82139;2501
29/03/2022 15:31;CACAO (TORTA);CACAO_TORTA;Normal;991/22;;NIRS DS3 F;91889831;1.95;0.034;1.911;2.011;0.63;0.31;0.82;3.93;10.85;0.049;10.798;10.906;0.63;0.31;-0.64;;;;;;;;;6.03;0.122;5.804;6.165;0.63;0.31;-1.22;5.54;82139;2501
30/03/2022 14:52;CACAO (POLVO);CACAO_POLVO;Normal;993/22;;NIRS DS3 F;91889831;2.34;0.011;2.322;2.348;0.58;0.11;-0.28;3.47;11.37;0.041;11.302;11.402;0.55;0.11;;;-56.81;2.206;-59.795;-53.666;31.09;15.99;6.53;5.5;0.07;5.382;5.597;0.58;0.11;-1.62;5.51;82139;2501
30/03/2022 14:58;CACAO (POLVO);CACAO_POLVO;Normal;994/22;;NIRS DS3 F;91889831;2.3;0.006;2.289;2.309;0.67;0.19;-0.34;3.43;11.31;0.024;11.248;11.317;0.85;0.18;;;-44.26;3.231;-48.888;-38.853;29.53;14.74;10.79;6.94;0.035;6.902;6.987;0.67;0.19;-0.29;6.58;82139;2501
30/03/2022 15:10;CACAO (POLVO);CACAO_POLVO;Normal;998/22;;NIRS DS3 F;91889831;2.24;0.007;2.228;2.248;0.78;0.14;-0.46;3.32;11.39;0.047;11.282;11.397;1.14;0.26;;;-41.54;1.861;-43.989;-38.302;29.77;14.83;10.53;6.9;0.049;6.84;6.995;0.78;0.14;-0.32;6.82;82139;2501
30/03/2022 15:13;CACAO (POLVO);CACAO_POLVO;Normal;1004/22;;NIRS DS3 F;91889831;2.62;0.005;2.613;2.626;0.9;0.18;0.26;3.88;11.09;0.033;11.064;11.149;0.55;0.08;;;-79.35;1.861;-81.919;-76.426;30.19;15.41;6.76;5.55;0.031;5.51;5.595;0.9;0.18;-1.57;5.43;82139;2501
30/03/2022 15:16;CACAO (TORTA);CACAO_TORTA;Normal;1005/22;;NIRS DS3 F;91889831;1.94;0.036;1.884;1.993;0.92;0.36;0.8;4.22;10.51;0.042;10.457;10.571;0.92;0.36;-0.73;;;;;;;;;6.02;0.061;5.926;6.091;0.92;0.36;-1.23;5.54;82139;2501
30/03/2022 15:27;CACAO (TORTA);CACAO_TORTA;Normal;1006/22;;NIRS DS3 F;91889831;1.99;0.055;1.887;2.047;1.18;0.56;0.89;4.51;10.52;0.035;10.477;10.584;1.18;0.56;-0.73;;;;;;;;;6.13;0.137;5.935;6.265;1.18;0.56;-1.13;5.61;82139;2501
30/03/2022 15:32;CACAO (TORTA);CACAO_TORTA;Normal;1007/22;;NIRS DS3 F;91889831;1.97;0.047;1.906;2.035;1.92;1.06;0.87;5.07;10.48;0.047;10.432;10.551;1.92;1.06;-0.74;;;;;;;;;5.99;0.095;5.876;6.11;1.92;1.06;-1.25;5.43;82139;2501
30/03/2022 15:34;CACAO (TORTA);CACAO_TORTA;Normal;1010/22;;NIRS DS3 F;91889831;1.89;0.031;1.839;1.941;0.91;0.41;0.69;3.51;11.15;0.054;11.09;11.223;0.91;0.41;-0.56;;;;;;;;;5.81;0.075;5.716;5.95;0.91;0.41;-1.43;5.45;82139;2501
30/03/2022 15:37;CACAO (TORTA);CACAO_TORTA;Normal;1011/22;;NIRS DS3 F;91889831;1.89;0.068;1.809;2.016;0.97;0.46;0.68;3.33;11.15;0.066;11.061;11.224;0.97;0.46;-0.56;;;;;;;;;5.9;0.149;5.648;6.143;0.97;0.46;-1.34;5.56;82139;2501
31/03/2022 15:31;CACAO (TORTA);CACAO_TORTA;Normal;1023/22;;NIRS DS3 F;91889831;1.89;0.045;1.824;1.931;0.84;0.57;0.68;3.17;10.94;0.069;10.86;11.038;0.84;0.57;-0.61;;;;;;;;;5.91;0.087;5.797;6.056;0.84;0.57;-1.33;5.62;82139;2501
31/03/2022 15:33;CACAO (TORTA);CACAO_TORTA;Normal;1024/22;;NIRS DS3 F;91889831;1.9;0.039;1.861;1.965;0.73;0.53;0.71;3.31;11.17;0.05;11.122;11.247;0.73;0.53;-0.55;;;;;;;;;6;0.09;5.901;6.136;0.73;0.53;-1.25;5.63;82125;2501
31/03/2022 15:35;CACAO (TORTA);CACAO_TORTA;Normal;1025/22;;NIRS DS3 F;91889831;1.88;0.065;1.788;2.002;0.87;0.55;0.65;3.24;11.15;0.017;11.124;11.173;0.87;0.55;-0.56;;;;;;;;;5.96;0.108;5.795;6.064;0.87;0.55;-1.28;5.59;82139;2501
31/03/2022 15:37;CACAO (TORTA);CACAO_TORTA;Normal;1027/22;;NIRS DS3 F;91889831;1.37;0.049;1.312;1.42;1.25;0.22;-0.42;2.89;11.36;0.044;11.285;11.404;1.25;0.22;-0.5;;;;;;;;;5.75;0.086;5.63;5.867;1.25;0.22;-1.48;5.67;82125;2501
31/03/2022 15:39;CACAO (TORTA);CACAO_TORTA;Normal;1028/22;;NIRS DS3 F;91889831;1.47;0.034;1.421;1.528;1.19;0.3;-0.2;2.88;11.5;0.041;11.432;11.539;1.19;0.3;-0.46;;;;;;;;;5.69;0.056;5.632;5.801;1.19;0.3;-1.53;5.56;82139;2501
31/03/2022 15:41;CACAO (POLVO);CACAO_POLVO;Normal;1012/22;;NIRS DS3 F;91889831;2.2;0.005;2.195;2.21;0.57;0.14;-0.53;3.36;11.51;0.036;11.481;11.565;0.65;0.13;;;-37.34;1.759;-40.086;-35.114;29.39;14.65;10.78;7.19;0.043;7.126;7.234;0.57;0.14;-0.06;7.04;82139;2501
31/03/2022 15:42;CACAO (POLVO);CACAO_POLVO;Normal;1015/22;;NIRS DS3 F;91889831;2.13;0.005;2.119;2.134;0.55;0.04;-0.67;3.25;11.23;0.024;11.198;11.272;0.62;0.12;;;-33.89;1.781;-36.748;-31.923;29.61;14.88;11.02;7.19;0.108;7.035;7.372;0.55;0.04;-0.05;7.06;82125;2501
31/03/2022 15:44;CACAO (POLVO);CACAO_POLVO;Normal;1016/22;;NIRS DS3 F;91889831;2.11;0.007;2.093;2.115;0.67;0.08;-0.71;3.16;11.29;0.031;11.243;11.333;0.67;0.15;;;-33.92;1.132;-35.465;-32.351;29;14.45;10.89;7.23;0.051;7.167;7.296;0.67;0.08;-0.02;7.02;82139;2501
31/03/2022 15:45;CACAO (POLVO);CACAO_POLVO;Normal;1017/22;;NIRS DS3 F;91889831;2.42;0.008;2.414;2.435;0.9;0.2;-0.11;3.69;11.24;0.012;11.221;11.256;0.88;0.15;;;-73.28;1.722;-75.299;-71.014;30.65;15.74;6.36;5.56;0.06;5.499;5.652;0.9;0.2;-1.56;5.42;82125;2501
31/03/2022 15:46;CACAO (POLVO);CACAO_POLVO;Normal;1020/22;;NIRS DS3 F;91889831;1.99;0.009;1.973;1.997;0.72;0.08;-0.94;3;11.37;0.05;11.267;11.418;0.21;0.02;;;-24.46;1.271;-26.186;-22.52;29.01;14.44;12.12;7.61;0.04;7.559;7.667;0.72;0.08;0.33;7.48;82139;2501
31/03/2022 15:48;CACAO (POLVO);CACAO_POLVO;Normal;1021/22;;NIRS DS3 F;91889831;2.43;0.041;2.385;2.479;0.48;0.09;-0.1;3.64;11.2;0.053;11.148;11.286;0.51;0;;;-67.11;1.536;-69.956;-65.312;31.02;16.31;6.29;5.62;0.05;5.571;5.695;0.48;0.09;-1.51;5.51;82125;2501
01/04/2022 14:40;CACAO (POLVO);CACAO_POLVO;Normal;1029/22;;NIRS DS3 F;91889831;1.95;0.006;1.944;1.96;0.85;0.15;-1.01;2.81;11.35;0.024;11.322;11.374;0.14;0.01;;;-21.24;1.275;-23.296;-19.443;29.76;14.97;;7.54;0.057;7.41;7.575;0.85;0.15;0.26;7.47;82125;2501
01/04/2022 14:41;CACAO (POLVO);CACAO_POLVO;Normal;1033/22;;NIRS DS3 F;91889831;1.99;0.006;1.985;2.004;0.7;0.06;-0.93;2.86;11.23;0.024;11.194;11.266;0.8;0.15;;;-26.53;1.569;-28.532;-24.58;29.49;14.95;;7.44;0.033;7.402;7.489;0.7;0.06;0.18;7.37;82139;2501
01/04/2022 14:45;CACAO (TORTA);CACAO_TORTA;Normal;1043/22;;NIRS DS3 F;91889831;1.42;0.057;1.355;1.514;1.63;0.41;-0.32;2.57;11.84;0.067;11.775;11.948;1.63;0.41;-0.37;;;;;;;;;5.72;0.1;5.573;5.862;1.63;0.41;-1.5;5.49;82125;2501
01/04/2022 14:47;CACAO (TORTA);CACAO_TORTA;Normal;1044/22;;NIRS DS3 F;91889831;1.26;0.04;1.204;1.31;1.46;0.3;-0.64;2.33;11.34;0.065;11.239;11.419;1.46;0.3;-0.5;;;;;;;;;5.83;0.194;5.484;6.048;1.46;0.3;-1.41;5.66;82139;2501
01/04/2022 14:49;CACAO (TORTA);CACAO_TORTA;Normal;1045/22;;NIRS DS3 F;91889831;1.56;0.041;1.5;1.596;1.97;0.62;-0.03;2.45;11.29;0.05;11.19;11.345;1.97;0.62;-0.52;;;;;;;;;5.87;0.126;5.649;6.005;1.97;0.62;-1.37;5.41;82139;2501
01/04/2022 14:51;CACAO (TORTA);CACAO_TORTA;Normal;1046/22;;NIRS DS3 F;91889831;1.48;0.034;1.435;1.528;1.6;0.74;-0.18;2.35;11.26;0.058;11.168;11.349;1.6;0.74;-0.53;;;;;;;;;5.69;0.1;5.574;5.831;1.6;0.74;-1.54;5.43;82125;2501
01/04/2022 14:52;CACAO (TORTA);CACAO_TORTA;Normal;1047/22;;NIRS DS3 F;91889831;1.55;0.029;1.515;1.602;2.54;1.06;-0.04;1.95;11.13;0.077;10.989;11.204;2.54;1.06;-0.56;;;;;;;;;5.62;0.127;5.483;5.798;2.54;1.06;-1.59;5.4;82139;2501
01/04/2022 14:56;CACAO (TORTA);CACAO_TORTA;Normal;1048/22;;NIRS DS3 F;91889831;1.65;0.039;1.587;1.69;2.14;0.56;0.17;2.17;11.3;0.078;11.208;11.4;2.14;0.56;-0.52;;;;;;;;;5.72;0.109;5.525;5.876;2.14;0.56;-1.51;5.45;82125;2501
01/04/2022 14:57;CACAO (TORTA);CACAO_TORTA;Normal;1049/22;;NIRS DS3 F;91889831;1.52;0.068;1.445;1.638;2.05;0.65;-0.11;2.15;11.49;0.054;11.416;11.568;2.05;0.65;-0.47;;;;;;;;;5.83;0.125;5.665;5.978;2.05;0.65;-1.4;5.47;82139;2501
01/04/2022 14:59;CACAO (TORTA);CACAO_TORTA;Normal;1050/22;;NIRS DS3 F;91889831;1.58;0.071;1.43;1.627;1.6;0.83;0.03;2.54;11.16;0.061;11.033;11.224;1.6;0.83;-0.56;;;;;;;;;5.78;0.115;5.652;5.984;1.6;0.83;-1.45;5.45;82125;2501
01/04/2022 15:00;CACAO (TORTA);CACAO_TORTA;Normal;1051/22;;NIRS DS3 F;91889831;1.5;0.058;1.39;1.566;1.97;0.72;-0.15;2.24;11.15;0.032;11.101;11.188;1.97;0.72;-0.56;;;;;;;;;5.76;0.18;5.507;6.002;1.97;0.72;-1.47;5.47;82139;2501
01/04/2022 15:02;CACAO (TORTA);CACAO_TORTA;Normal;1052/22;;NIRS DS3 F;91889831;1.46;0.044;1.414;1.528;1.56;0.67;-0.22;2.25;11.91;0.043;11.87;11.99;1.56;0.67;-0.35;;;;;;;;;5.7;0.119;5.489;5.857;1.56;0.67;-1.52;5.42;82125;2501
01/04/2022 15:03;CACAO (TORTA);CACAO_TORTA;Normal;1053/22;;NIRS DS3 F;91889831;1.58;0.026;1.531;1.619;1.48;0.78;0.02;2.31;11.34;0.061;11.252;11.406;1.48;0.78;-0.51;;;;;;;;;5.69;0.063;5.595;5.768;1.48;0.78;-1.54;5.43;82139;2501
01/04/2022 15:05;CACAO (TORTA);CACAO_TORTA;Normal;1054/22;;NIRS DS3 F;91889831;1.6;0.048;1.539;1.649;2.06;0.68;0.06;2.33;11.08;0.053;10.987;11.129;2.06;0.68;-0.58;;;;;;;;;5.68;0.082;5.553;5.781;2.06;0.68;-1.55;5.47;82125;2501
04/04/2022 12:58;CACAO (TORTA);CACAO_TORTA;Normal;1067/22;;NIRS DS3 F;91889831;1.46;0.044;1.392;1.529;1.23;0.45;-0.23;2.65;11.49;0.053;11.412;11.555;1.23;0.45;-0.46;;;;;;;;;5.77;0.11;5.654;5.936;1.23;0.45;-1.46;5.54;82125;2501
04/04/2022 13:02;CACAO (TORTA);CACAO_TORTA;Normal;1068/22;;NIRS DS3 F;91889831;1.92;0.066;1.822;1.98;0.83;0.52;0.74;3.28;11.12;0.035;11.053;11.158;0.83;0.52;-0.57;;;;;;;;;5.79;0.066;5.696;5.879;0.83;0.52;-1.45;5.46;82125;2501
04/04/2022 13:05;CACAO (TORTA);CACAO_TORTA;Normal;1169/22;;NIRS DS3 F;91889831;1.84;0.037;1.795;1.905;0.8;0.44;0.58;3.45;11.32;0.03;11.265;11.358;0.8;0.44;-0.51;;;;;;;;;5.84;0.051;5.785;5.936;0.8;0.44;-1.39;5.43;82125;2501
04/04/2022 13:07;CACAO (TORTA);CACAO_TORTA;Normal;1070/22;;NIRS DS3 F;91889831;1.79;0.054;1.702;1.878;0.89;0.46;0.48;3.55;10.72;0.037;10.694;10.79;0.89;0.46;-0.67;;;;;;;;;5.78;0.129;5.607;5.982;0.89;0.46;-1.45;5.39;82125;2501
04/04/2022 13:10;CACAO (TORTA);CACAO_TORTA;Normal;1071/22;;NIRS DS3 F;91889831;1.84;0.042;1.783;1.903;0.91;0.54;0.58;3.44;11.04;0.061;10.932;11.108;0.91;0.54;-0.59;;;;;;;;;5.84;0.107;5.698;5.983;0.91;0.54;-1.4;5.43;82125;2501
